farm,availableMW,y,windspeed,speed_rolling_lag1,speed_rolling_lag2,speed_rolling_n1,speed_rolling_n2,change_lag,change_n,windDic_cat,season,Months,windspeed_cat,preds
A,37.5,4.88318,277.07004233791696,263.841460571979,264.5172825698874,341.17166592318455,306.6768644358556,0.04745534827091302,0.1068568144290023,S,Winter,Dec,very_high,3.0647168
A,37.5,4.54801,278.60496822577835,264.0933396905136,265.32443971712183,343.6575744814363,309.5479108865766,0.050053920863135204,0.11106385811369446,S,Winter,Dec,very_high,2.9761298
A,41.7,10.5384,282.5628619281754,264.40060263274717,266.29512777220947,346.07555338712933,312.36959864892526,0.06108911677077855,0.105487099462938,S,Winter,Dec,very_high,4.2525277
A,42.0,11.0495,284.3524730503117,264.7180768449243,267.3390016276396,348.4707751940191,315.2322728304125,0.06364006493287166,0.1085969094935113,S,Winter,Dec,very_high,4.4387074
A,41.7,11.5803,286.142084172448,265.0645450186172,268.49362666655645,350.8432399021056,318.13593343103827,0.06573138336653805,0.11181105831083782,S,Winter,Dec,very_high,4.0548573
A,42.0,11.5803,287.93169529458436,265.4650940024463,269.70293621297833,353.19294751138887,321.08058045080264,0.06758828560624641,0.11512760039252878,S,Winter,Dec,very_high,4.3566995
A,39.0,11.5803,289.7213064167207,265.91972379641163,270.96693026690525,355.5198980218688,324.0662138897055,0.0692127859711229,0.1185446382862323,S,Winter,Dec,very_high,2.6857822
A,39.0,11.5803,291.51091753885703,266.4284344005132,272.2856088283372,357.82409143354545,327.09283374774697,0.07060714223292064,0.12206032113410314,S,Winter,Dec,very_high,2.6497543
A,40.0,13.9105,293.30052866099317,266.991225814751,273.6589718972742,360.1055277464189,330.160440024927,0.0717738454820036,0.12567284325129124,S,Winter,Dec,very_high,3.0589087
A,42.0,13.9105,295.0901397831296,267.608098039125,275.0870194737163,362.36420696048896,333.2690327212456,0.07271560958304146,0.1293804427561518,S,Winter,Dec,very_high,4.472997
A,42.0,17.281,296.8797509052659,268.2790510736353,276.5697515576634,364.6001290757558,336.4186118367027,0.07343536027788633,0.1331814002500078,S,Winter,Dec,very_high,4.520003
A,42.0,17.281,298.66936202740226,269.00408491828176,278.1071681491156,366.81329409221934,339.6091773712985,0.07393622399283739,0.13707403754436687,S,Winter,Dec,very_high,4.613724
A,42.0,16.5692,300.45897314953856,269.7831995730645,279.69926924807277,369.00370200987953,342.8407293250327,0.07422151640680008,0.14105671643363027,S,Winter,Dec,very_high,4.769542
A,42.0,15.8753,301.3470150762128,270.5976123464114,281.3084894713908,371.1713528287365,346.1132676979055,0.07123327718433425,0.14855382791951977,S,Winter,Dec,very_high,4.881458
A,42.0,19.5106,305.2690681730737,271.5105318043679,283.06124595116074,373.252812651537,349.28815876185416,0.07845589087015004,0.14419767732190802,S,Winter,Dec,very_high,5.214061
A,42.0,19.5106,309.1911212699347,272.52195794693404,284.97522144794283,375.24808147828116,352.36540251687853,0.08497545751154179,0.13963622587095958,S,Winter,Dec,very_high,5.6737933
A,42.0,17.281,313.1131743667956,273.65067346568196,286.9886605784332,377.1571593089689,355.34499896297876,0.09102977705010273,0.13487718835717466,S,Winter,Dec,very_high,6.17236
A,42.0,17.281,317.03522746365644,274.8604077590746,289.10156334263195,378.98004614360025,358.22694810015474,0.09662232122874626,0.12992789781135716,S,Winter,Dec,very_high,6.6621194
A,42.0,21.0597,320.95728056051746,276.1511608271118,291.313929740539,380.7167419821751,361.01124992840664,0.10175740942556555,0.12479532882986555,S,Winter,Dec,very_high,7.2037864
A,42.0,21.0597,324.8793336573783,277.5229326697937,293.62575977215437,382.3672468246935,363.69790444773435,0.1064401635247394,0.1194861192103236,S,Winter,Dec,very_high,7.753514
A,42.0,15.8753,328.8013867542392,278.9757232871203,296.03705343747805,383.9315606711555,366.2869116581378,0.11067646072109305,0.11400659003885805,S,Winter,Dec,very_high,8.340217
A,42.0,15.8753,332.7234398511001,280.5095326790915,298.54781073651003,385.4096835215612,368.77827155961705,0.1144728846956864,0.10836276435664449,S,Winter,Dec,very_high,8.941569
A,42.0,15.2004,336.6454929479611,282.1243608457073,301.1580316692503,386.80161537591033,371.1719841521722,0.1178366755886,0.10256038452161365,S,Winter,Dec,very_high,9.534359
A,42.0,15.2004,340.567546044822,283.82020778696784,303.86771623569894,388.10735623420305,373.4680494358031,0.12077567917960841,0.09660492837051216,S,Winter,Dec,very_high,10.340302
A,42.0,14.5453,344.48959914168296,285.597073502873,306.67686443585586,389.3269060964394,375.66646741050977,0.12329829566826023,0.09050162427691832,S,Winter,Dec,very_high,11.015804
A,42.0,14.5453,347.51008304308186,287.43617530185065,309.54791088657686,390.8671040884599,377.76723807629224,0.12263746845448731,0.08706842336272391,S,Winter,Dec,very_high,11.3920965
A,42.0,18.0094,350.2833682245435,289.3323632105689,312.36959864892555,392.34662086339705,379.7815081253297,0.12137471040589176,0.08421221952472746,S,Winter,Dec,very_high,11.62403
A,42.0,18.0094,353.05665340600524,291.28563722902754,315.2322728304128,393.765456421251,381.709277557622,0.11998892193357702,0.08115588213732661,S,Winter,Dec,very_high,11.8296995
A,42.0,17.281,355.8299385874668,293.31478004879887,318.1359334310386,395.1236107620216,383.5505463731692,0.1184839598278169,0.07790409063313919,S,Winter,Dec,very_high,12.03966
A,42.0,17.281,358.6032237689286,295.391758331892,321.0805804508029,396.4210838857089,385.3053145719712,0.11686363362568741,0.0744613796897946,S,Winter,Dec,very_high,12.24178
A,42.0,19.5106,361.3765089503903,297.5165720783069,324.0662138897058,397.657875792313,386.9735821540282,0.11513170290989616,0.07083214478435251,S,Winter,Dec,very_high,12.452032
A,42.0,19.5106,364.1497941318519,299.68922128804365,327.0928337477473,398.8339864818338,388.55534911934,0.11329187484640135,0.0670206474939028,S,Winter,Dec,very_high,12.704685
A,42.0,21.8474,366.92307931331345,301.9097059611022,330.1604400249273,399.9494159542713,390.0506154679067,0.11134780195231908,0.06303102055579557,S,Winter,Dec,very_high,12.953031
A,42.0,23.4385,369.6963644947752,304.1780260974825,333.2690327212459,401.0041642096255,391.45938119972834,0.10930308008544554,0.05886727270010983,S,Winter,Dec,very_high,13.17591
A,42.0,18.0094,372.46964967623705,306.4941816971846,336.41861183670306,401.9982312478965,392.78164631480485,0.107161246646583,0.05453329326623968,S,Winter,Dec,very_high,13.391493
A,42.0,18.0094,375.24293485769863,308.8581727602085,339.60917737129876,402.93161706908427,394.0174108131362,0.10492577898576938,0.050032856614761645,S,Winter,Dec,very_high,13.654119
A,42.0,18.0094,378.0162200391603,311.2699992865542,342.840729325033,403.8043216731887,395.16667469472253,0.10260009300347428,0.04536962634509578,S,Winter,Dec,very_high,13.880643
A,42.0,18.0094,379.88793602515995,313.7108785846496,346.11326769790577,404.6163450602099,396.2294379595637,0.09758270334997188,0.04301663828914393,S,Winter,Dec,very_high,13.899066
A,42.0,16.5692,381.4664537078403,316.1747023565088,349.28815876185445,405.3873389069113,397.2174665412162,0.09212535306106684,0.04129068933919777,S,Winter,Dec,very_high,13.878231
A,42.0,16.5692,383.0449713905208,318.6703119824121,352.3654025168789,406.1173032132928,398.13076043968005,0.08706748351144467,0.0393838587526556,S,Winter,Dec,very_high,13.900656
A,42.0,13.9105,384.6234890732011,321.1668297707074,355.3449989629791,406.8062379793544,398.9693196549553,0.0823945466959346,0.03729837357651333,S,Winter,Dec,very_high,13.967706
A,42.0,13.9105,386.2020067558815,323.6642557213948,358.2269481001551,407.4541432050963,399.7331441870418,0.07809311612119418,0.03503642444746102,S,Winter,Dec,very_high,14.07602
A,42.0,11.5803,387.7805244385618,326.1625898344742,361.0112499284069,408.06101889051826,400.4222340359397,0.07415080420752429,0.032600166332955594,S,Winter,Dec,very_high,14.225971
A,42.0,11.5803,389.3590421212423,328.66183210994575,363.69790444773463,408.6268650356205,401.0365892016489,0.07055618786826234,0.0299917192542567,S,Winter,Dec,very_high,14.46924
A,42.0,13.9105,390.9375598039226,331.1619825478093,366.2869116581381,409.15168164040284,401.5762096841695,0.06729874139972392,0.027213168991955472,S,Winter,Dec,very_high,14.6998825
A,42.0,13.9105,392.516077486603,333.66304114806496,368.7782715596174,409.63546870486545,402.04109548350135,0.0643687759221685,0.024266567774471337,S,Winter,Dec,very_high,14.940185
A,42.0,13.9105,394.09459516928337,336.16500791071263,371.17198415217246,410.0782262290082,402.4312465996447,0.061757384705288354,0.02115393495000939,S,Winter,Dec,very_high,15.145803
A,42.0,14.5453,395.67311285196377,338.66788283575244,373.4680494358034,410.47995421283105,402.7466630325992,0.05945639379246903,0.017877257642426425,S,Winter,Dec,very_high,15.367349
A,42.0,16.5692,397.25163053464416,341.17166592318426,375.66646741051005,410.84065265633416,402.9873447823652,0.05745831740831653,0.014438491391467911,S,Winter,Dec,very_high,15.614215
A,42.0,16.5692,397.9285790218624,343.65757448143603,377.7672380762926,411.16032155951734,403.9669701006237,0.053369744417852694,0.015174559951446787,S,Winter,Dec,very_high,15.742553
A,42.0,16.5692,398.6258494014415,346.07555338712905,379.78150812533,411.4460318347021,404.91173360146075,0.049618901586679476,0.015768882548529817,S,Winter,Dec,very_high,15.900002
A,42.0,16.5692,399.32311978102047,348.4707751940188,381.7092775576223,411.6977834818884,405.8216352848763,0.04614465316667404,0.016273827339172042,S,Winter,Dec,very_high,16.033
A,42.0,22.641,400.0203901605995,350.8432399021053,383.5505463731695,411.9155765010762,406.6966751508705,0.0429404779713336,0.016689861703276243,S,Winter,Dec,very_high,16.170414
A,42.0,22.641,400.7176605401783,353.1929475113886,385.30531457197156,412.09941089226544,407.53685319944316,0.04000034618086712,0.01701744976768027,S,Winter,Dec,very_high,16.321676
A,42.0,26.6195,401.4149309197573,355.5198980218685,386.97358215402846,412.2492866554562,408.3421694305944,0.03731869417375555,0.01725705243440956,S,Winter,Dec,very_high,16.45578
A,42.0,26.6195,402.1122012993363,357.82409143354516,388.5553491193403,412.36520379064854,409.1126238443242,0.03489040161388224,0.01740912740863787,S,Winter,Dec,very_high,16.58811
A,38.5,26.6195,402.80947167891526,360.1055277464186,390.050615467907,412.44716229784234,409.8482164406326,0.032710770615507645,0.017474129226355384,S,Winter,Dec,very_high,19.367506
A,39.0,26.6195,403.5067420584941,362.3642069604887,391.4593811997286,412.4951621770377,410.5489472195195,0.030775506827408927,0.017452509281751905,S,Winter,Dec,very_high,19.437185
A,40.5,29.672,404.2040124380731,364.60012907575543,392.78164631480513,412.5092034282345,411.214816180985,0.029080702294610905,0.017344715854313852,S,Winter,Dec,very_high,19.435152
A,40.5,29.672,404.9012828176521,366.813294092219,394.01741081313656,412.4892860514328,411.84582332502896,0.02762281997146876,0.017151194135644143,S,Winter,Dec,very_high,19.383678
A,42.0,32.4516,405.5985531972309,369.0037020098792,395.1666746947228,412.43541004663274,412.4419686516515,0.026398679773710576,0.0168723862560054,S,Winter,Dec,very_high,17.179585
A,42.0,32.4516,405.39425438134793,371.1713528287362,396.229437959564,412.34757541383414,413.0032521608527,0.023130074506779064,0.01876937745730145,S,Winter,Dec,very_high,17.300543
A,42.0,33.0894,405.1791396675005,373.2528126515367,397.2174665412165,412.2323198355837,413.55721127260284,0.020043612874354633,0.02067745050245562,S,Winter,Dec,very_high,17.410887
A,42.0,33.0894,404.9640249536533,375.2480814782809,398.1307604396804,412.0896433118816,414.10384598690194,0.01716336739825497,0.022569464125349548,S,Winter,Dec,very_high,17.52505
A,42.0,30.3976,404.74891023980587,377.15715930896863,398.9693196549556,411.9195458427277,414.6431563037501,0.014486303332418293,0.024445392720346293,S,Winter,Dec,very_high,17.62335
A,42.0,30.3976,404.53379552595845,378.98004614359996,399.7331441870421,411.7220274281221,415.1751422231473,0.012009640453207071,0.026305210627342923,S,Winter,Dec,very_high,17.52571
A,42.0,29.672,404.31868081211115,380.7167419821748,400.42223403594,411.4970880680648,415.69980374509345,0.009730845205317529,0.02814889213162819,S,Winter,Dec,very_high,17.411676
A,42.0,29.672,404.1035660982638,382.3672468246932,401.0365892016492,411.24472776255567,416.2171408695886,0.007647623631350298,0.02997641146373642,S,Winter,Dec,very_high,17.28317
A,42.0,28.1712,403.8884513844165,383.93156067115524,401.5762096841698,410.96494651159486,416.72715359663283,0.00575791504697265,0.0317877427993023,S,Winter,Dec,very_high,17.169529
A,42.0,28.1712,403.67333667056914,385.4096835215609,402.0410954835017,410.6577443151823,417.229841926226,0.004059886428039228,0.033582860258912994,S,Winter,Dec,very_high,17.062105
A,42.0,33.0894,403.4582219567217,386.80161537591,402.43124659964496,410.32312117331804,417.72520585836816,0.0025519274801699687,0.035361737907963375,S,Winter,Dec,very_high,16.973127
A,42.0,33.0894,403.2431072428743,388.10735623420277,402.74666303259954,409.96107708600204,418.2132453930594,0.0012326463651781694,0.037124349756507025,S,Winter,Dec,very_high,16.920362
A,42.0,30.3976,403.0279925290269,389.32690609643913,402.9873447823655,409.5716120532343,418.69396053029965,0.00010086606239045892,0.03887066975910969,S,Winter,Dec,very_high,16.87118
A,42.0,30.3976,421.43958666006534,390.8671040884596,403.966970100624,408.74788694917424,418.35367301840773,0.043252587099111395,-0.007322315556812509,S,Winter,Dec,very_high,17.052977
A,40.8,28.9291,421.3001734215297,392.34662086339677,404.91173360146104,407.9027073675272,417.9803300679402,0.040474104502486785,-0.007879995222000113,S,Winter,Dec,very_high,16.972855
A,40.5,28.9291,421.16076018299395,393.7654564212507,405.82163528487666,407.0360733082933,417.57393167889717,0.03779770116827219,-0.008516530605886197,S,Winter,Dec,very_high,17.201857
A,40.4,29.672,421.02134694445846,395.1236107620213,406.69667515087076,406.1479847714724,417.1344778512785,0.03522200369175321,-0.00923200004320135,S,Winter,Dec,very_high,17.288486
A,40.5,29.672,420.8819337059228,396.42108388570864,407.53685319944344,405.2384417570645,416.6619685850844,0.0327457023866955,-0.010026481972464363,S,Winter,Dec,very_high,17.261736
A,38.9,29.672,420.74252046738707,397.6578757923127,408.34216943059477,404.3074442650697,416.1564038803147,0.030367549484501488,-0.010900054936158643,S,Winter,Dec,very_high,18.185308
A,37.5,29.672,420.6031072288513,398.8339864818335,409.11262384432456,403.3549922954879,415.61778373696956,0.028086357435157305,-0.011852797580901409,S,Winter,Dec,very_high,19.295555
A,40.1,26.6195,420.4636939903156,399.949415954271,409.84821644063294,402.3810858483191,415.0461081550488,0.02590099730547535,-0.012884788657618551,S,Winter,Dec,very_high,17.652277
A,40.5,26.6195,420.3242807517799,401.00416420962523,410.5489472195198,401.38572492356343,414.4413771345525,0.023810397270445982,-0.013996107021715165,S,Winter,Dec,very_high,17.394638
A,40.5,21.8474,420.1848675132442,401.99823124789623,411.2148161809853,400.3689095212207,413.80359067548073,0.021813541193785646,-0.015186831633250963,S,Winter,Dec,very_high,17.404156
A,40.5,21.8474,420.0454542747085,402.931617069084,411.84582332502924,399.33063964129104,413.13274877783334,0.0199094672940463,-0.016457041557112695,S,Winter,Dec,very_high,17.434574
A,39.5,26.6195,419.9060410361729,403.80432167318844,412.44196865165185,398.2709152837744,412.4288514416105,0.01809726689289759,-0.017806815963188893,S,Winter,Dec,very_high,18.199406
A,39.0,26.6195,418.8650586021752,404.6163450602096,413.003252160853,397.1897364486708,411.69189866681205,0.014193124171911542,-0.017125228729513164,S,Winter,Dec,very_high,18.51438
A,41.0,27.4006,418.474158349504,405.387338906911,413.5572112726031,396.1029432624019,410.9074283985612,0.011889399925515631,-0.018081713768866026,S,Winter,Dec,very_high,17.222786
A,40.5,27.4006,418.0832580968329,406.1173032132925,414.1038459869023,395.01053572496767,410.07544063685776,0.009609696090715492,-0.01915364297634803,S,Winter,Dec,very_high,17.66985
A,41.7,30.3976,417.6923578441616,406.80623797935414,414.6431563037504,393.9125138363682,409.1959353817019,0.007353796858948991,-0.020341340469604008,S,Winter,Dec,very_high,17.29422
A,42.0,31.7893,417.3014575914905,407.454143205096,415.1751422231476,392.80887759660345,408.2689126330934,0.0051214900703280275,-0.021645131580727228,S,Winter,Dec,very_high,17.384258
A,42.0,23.4385,416.91055733881916,408.06101889051797,415.69980374509373,391.69962700567334,407.2943723910326,0.0029125671525884744,-0.023065342861950056,S,Winter,Dec,very_high,17.44924
A,42.0,22.641,416.51965708614813,408.62686503562014,416.21714086958895,390.5847620635779,406.27231465551927,0.0007268230614605464,-0.024602302091373818,S,Winter,Dec,very_high,17.519793
A,40.5,26.6195,416.1287568334769,409.15168164040256,416.7271535966331,389.46428277031714,405.2027394265535,-0.0014359437775811612,-0.026256338278721092,S,Winter,Dec,very_high,18.009926
